UserId,name,accountcreationdate,Followers,Following,Favorites,Tweets,Lists,Verified,Protected,DefaultProfile,LastPosted
567199447,CharlesFlannery,2012-04-30,10,94,1,0,0,0,0,1,
1.32492905224e+18,lauramix0106,2020-11-07,0,6,0,0,0,0,0,1,
1.32492645767e+18,RitaDeO07113472,2020-11-07,0,30,26,0,0,0,0,1,
1.32493850968e+18,RyanMal05641582,2020-11-07,0,72,5,0,0,0,0,1,
1.28393154318e+18,Shahzad83751732,2020-07-17,3,21,0,0,0,0,0,1,
1.32494117580e+18,SSwanderski,2020-11-07,0,14,0,0,0,0,0,1,
1.28286379804e+18,Dr_ArsLa9,2020-07-14,3,19,1,0,0,0,0,1,
1.32494012143e+18,Gatita20205,2020-11-07,0,20,0,0,0,0,0,1,
1.32493604087e+18,GeorgeWTF2020,2020-11-07,1,51,0,0,0,0,0,1,
1.22126754217e+18,Ryo2471519a9,2020-01-26,6,51,324,97,0,0,1,1,
1.32494055332e+18,dCJGnkuGNcxngEg,2020-11-07,0,2,0,0,0,0,0,1,
1.32494401648e+18,dayna41133171,2020-11-07,0,6,0,0,0,0,0,1,
1.32493439329e+18,Boaz39622428,2020-11-07,0,20,0,0,0,0,0,1,
1.32493482727e+18,CalebCo44466390,2020-11-07,1,24,0,0,0,0,0,1,
1.32492868814e+18,Susie30654857,2020-11-07,0,41,0,0,0,0,0,1,
1.32493451174e+18,VChouiny,2020-11-07,0,1,0,0,0,0,0,1,
1.11838519636e+18,fuK6oHZUNxmJweA,2019-04-17,0,7,0,0,0,0,0,1,
1.32494211505e+18,GraceWh86380229,2020-11-07,0,2,0,0,0,0,0,1,
518039969,LFairgrievePark,2012-03-07,3,39,1,0,0,0,0,1,
1.29934036033e+18,yangboshen,2020-08-28,0,1,0,0,0,0,0,1,
1.32492312818e+18,new_stacie,2020-11-07,1,44,0,0,0,0,0,1,
83864174,colleendugan,2009-10-20,7,145,21,0,1,0,0,0,
1.32387061337e+18,alberto30896308,2020-11-04,0,2,0,0,0,0,0,1,
1.32492362861e+18,Zetto71397662,2020-11-07,0,6,3,0,0,0,0,1,
1.13065239170e+18,Lizzylawrenceg1,2019-05-21,1,106,5529,65,0,0,1,1,
1.27644208016e+18,zxcvbnm09647566,2020-06-26,0,12,3,0,0,0,0,1,
1.06828970867e+18,Ateki9919,2018-11-29,0,83,90,11,0,0,1,1,
1.08516914745e+18,LlYGypylT7oai7P,2019-01-15,3,72,181,0,0,0,0,1,
120549441,Chicagoloopchic,2010-03-06,33,163,189,2898,1,0,1,0,
1.26086750364e+18,HoangTr28521834,2020-05-14,0,2,0,0,0,0,0,1,
1.32494084765e+18,Derek55161576,2020-11-07,0,22,0,0,0,0,0,1,
1.32493951015e+18,CoulmanTimothy,2020-11-07,0,9,0,0,0,0,0,1,
1.32493714358e+18,aliandysmoreno,2020-11-07,0,8,0,0,0,0,0,1,
3164072974,nbjkick,2015-04-13,11,10,0,0,0,0,0,1,
1.32493470830e+18,Brad31191712,2020-11-07,1,43,1,0,0,0,0,1,
1.32493448315e+18,jeff98877256,2020-11-07,0,3,0,1,0,0,1,1,
1.32493936281e+18,AustinMilburn5,2020-11-07,0,2,0,0,0,0,0,1,
1.32480418963e+18,Jolene78013524,2020-11-06,0,5,1,0,0,0,0,1,
1.25880694613e+18,thomask221,2020-05-08,2,89,659,261,0,0,1,1,
1.32422527728e+18,roceda1,2020-11-05,0,5,1,0,0,0,0,1,
1.32493513709e+18,Mattias79058932,2020-11-07,0,28,0,0,0,0,0,1,
1.28861906320e+18,WfPOfkO8ciT1DH9,2020-07-29,0,26,0,0,0,0,1,1,
1.32494597366e+18,SariOlin1,2020-11-07,0,6,1,0,0,0,0,1,
1.32471004724e+18,NjadatQusai,2020-11-06,2,13,2,0,0,0,0,1,
1.32494053016e+18,KretzschmarKim,2020-11-07,0,2,0,0,0,0,0,1,
1.16008793652e+18,Pabrito5,2019-08-10,0,37,21,8,0,0,1,1,
1.32494272258e+18,Santana40587548,2020-11-07,0,10,0,0,0,0,0,1,
1.32493357674e+18,Shelly06646962,2020-11-07,1,11,0,0,0,0,0,1,
1.32493351073e+18,AmentTommy,2020-11-07,1,47,0,0,0,0,0,1,
1.32307864289e+18,078Nazid,2020-11-02,1,12,6,0,0,0,0,1,
1.07065638057e+18,CatMimi15,2018-12-06,0,22,17,1,0,0,1,1,
1.28696834303e+18,kutanzu0902,2020-07-25,15,85,438,72,0,0,1,1,
1.32494292764e+18,testrepublican1,2020-11-07,0,21,0,0,0,0,0,1,
1.03564925778e+18,RaphaelGiovani2,2018-08-31,0,19,1,0,0,0,0,1,
1.32494580689e+18,AnirudhCJ2,2020-11-07,0,5,0,0,0,0,0,1,
1.32488384437e+18,the_wise_ridley,2020-11-07,5,49,5,0,0,0,0,1,
38801760,Don1776,2009-05-09,8,47,1,0,0,0,0,1,
1.32493632729e+18,ThuyLeThanh4,2020-11-07,0,1,0,0,0,0,0,1,
1.32486675085e+18,KristyR21148629,2020-11-07,0,1,0,0,0,0,0,1,
1.18539765419e+18,RamosLedia,2019-10-19,1,26,3,0,0,0,0,1,
1.28198704786e+18,vslv8OpFBADusX2,2020-07-11,0,15,55,3,0,0,1,1,
1.32423821226e+18,Blade28414900,2020-11-05,0,1,1,0,0,0,0,1,
1.32494417458e+18,Sabrina00075361,2020-11-07,0,8,0,0,0,0,0,1,
1.32493726316e+18,Abdelha20115113,2020-11-07,0,4,0,0,0,0,0,1,
1.03326331178e+18,mokimook1,2018-08-25,0,26,0,0,0,0,0,1,
1.32494123899e+18,jamesro90285332,2020-11-07,0,6,0,0,0,0,0,1,
1.30805863394e+18,MartinGhislai14,2020-09-21,0,14,8,0,0,0,0,1,
1.32493997329e+18,Harrybar9,2020-11-07,0,2,0,0,0,0,0,1,
1.32494022520e+18,leahtho83866786,2020-11-07,0,43,2,0,0,0,0,1,
1.32493421194e+18,WooWoo95651878,2020-11-07,2,16,0,0,0,0,0,1,
1.32494557395e+18,JKKJ12702798,2020-11-07,0,17,0,0,0,0,0,1,
1.32494674258e+18,Salley02368628,2020-11-07,1,1,0,0,0,0,0,1,
1.32493555053e+18,scheem7,2020-11-07,1,43,0,0,0,0,0,1,
1.09789333643e+18,Hoangnam0809,2019-02-19,1,176,4,10,0,0,1,1,
1.32490722029e+18,L63535973,2020-11-07,0,3,0,0,0,0,0,1,
24609122,LAMATERS,2009-03-15,10,91,42,0,0,0,1,1,
1.32493608636e+18,mrabdulmandul,2020-11-07,1,31,1,0,0,0,0,1,
1.32493787386e+18,Mildred67719355,2020-11-07,0,3,0,0,0,0,0,1,
1.32494476877e+18,Elizabe98439927,2020-11-07,0,5,0,0,0,0,0,1,
73302875,funsmyname111,2009-09-11,3,16,2,2,0,0,1,1,
117596330,kaylagrover,2010-02-26,9,42,17,15,0,0,1,0,
1.32493676391e+18,loliu988,2020-11-07,0,24,0,0,0,0,1,1,
1.32494364732e+18,Raghdah66555465,2020-11-07,0,1,0,0,0,0,0,1,
1.32080280485e+18,WahidAh75067824,2020-10-26,0,13,1,0,0,0,0,1,
1.32494282273e+18,shalaka13108500,2020-11-07,0,20,0,0,0,0,0,1,
9.80633364515e+17,CarlosHR27,2018-04-02,10,84,422,112,0,0,1,1,
1.18543184190e+18,bronwyn_sa,2019-10-19,0,10,0,0,0,0,0,1,
1.31403177359e+18,jasper62678770,2020-10-08,0,4,0,0,0,0,0,1,
1.32494561243e+18,stevenk73978549,2020-11-07,0,46,0,0,0,0,0,1,
1.32474082726e+18,paola18332330,2020-11-06,0,97,13,0,0,0,0,1,
322200971,victoriabrewen,2011-06-22,10,36,1,0,0,0,0,1,
1.32493907795e+18,Jamest78728096,2020-11-07,0,97,0,0,0,0,0,1,
1.29632720582e+18,Mahmod12208713,2020-08-20,0,27,0,0,0,0,0,1,
2828905826,MCopin30,2014-09-23,264,2578,12383,165,0,0,1,1,
1.32383285241e+18,Samanth64044482,2020-11-04,1,4,0,0,0,0,0,1,
1.32354765557e+18,ey_chhun,2020-11-03,0,11,1,0,0,0,0,1,
1.32493487833e+18,Fany26973355,2020-11-07,0,3,0,0,0,0,0,1,
1.32494685884e+18,saalim_rizwan,2020-11-07,0,2,0,0,0,0,0,1,
3067231646,DerekLovegrove,2015-03-07,10,90,13,4,0,0,1,0,
1.18957868911e+18,hjQuc0apB4stf1W,2019-10-30,0,5,100,0,0,0,0,1,
1.32494680335e+18,hitarth_bohra,2020-11-07,0,13,0,0,0,0,0,1,
1.32494804438e+18,shaunalrich64,2020-11-07,0,16,0,0,0,0,0,1,
1.32493989599e+18,Colinm4211,2020-11-07,0,13,0,0,0,0,0,1,
1.32493999055e+18,alvarenga_osmin,2020-11-07,0,7,0,0,0,0,0,1,
1.31788760722e+18,mingjacky3,2020-10-18,1,2,0,0,0,0,0,1,
1.18686077514e+18,Erica97627776,2019-10-23,0,38,4,0,0,0,0,1,
7.39979907078e+17,wjssbs,2016-06-07,0,16,12,0,0,0,1,1,
1.32436662453e+18,yupitsm94777779,2020-11-05,0,3,0,0,0,0,0,1,
2817134322,rbcaldwell1,2014-09-18,1,10,2,0,0,0,1,1,
1.32480661726e+18,Kim39832541,2020-11-06,0,9,0,0,0,0,0,1,
1.32382542601e+18,BrettBillings,2020-11-04,1,83,0,0,0,0,0,1,
1.32494533660e+18,Charlot09262290,2020-11-07,0,1,0,0,0,0,0,1,
1.15053515768e+18,MattiasLindqvi7,2019-07-14,0,53,3,0,0,0,0,1,
1.31262879247e+18,PhmNguy57730817,2020-10-04,0,18,3,0,0,0,0,1,
1.32494714636e+18,OBet705,2020-11-07,0,14,1,0,0,0,0,1,
1.32494406667e+18,JMalaulau,2020-11-07,0,11,1,0,0,0,0,1,
1.32494792423e+18,hastoille,2020-11-07,0,32,0,0,0,0,0,1,
1.32493003739e+18,Dinito71407709,2020-11-07,1,108,4,0,0,0,0,1,
262806158,osmansalah,2011-03-08,10,56,84,92,0,0,1,1,
709545144,MehbaTeshome,2012-07-21,10,48,9,0,0,0,1,1,
1.24663587090e+18,WWMW2MP,2020-04-05,0,22,2038,189,0,0,1,1,
3137756348,beaumasina,2015-04-03,2,302,46,0,0,0,0,1,
1.32494553290e+18,hellbanianz16,2020-11-07,0,2,0,0,0,0,0,1,
1.32494048540e+18,Ann63979921,2020-11-07,0,8,0,0,0,0,0,1,
1.32358931541e+18,Naila140680604,2020-11-03,0,8,1,0,0,0,0,1,
1.32494588460e+18,Ronald81303094,2020-11-07,0,1,0,0,0,0,0,1,
1.32317249061e+18,ItzJose327,2020-11-02,1,10,2,0,0,0,0,1,
1.30552913763e+18,Idris47199580,2020-09-14,1,27,1,0,0,0,0,1,
1.32494786585e+18,SteveBr68864044,2020-11-07,0,3,0,0,0,0,0,1,
1.25005970901e+18,1995abdullahi,2020-04-14,0,97,5,3,0,0,1,1,
1.32475286614e+18,MalikMuawwaz,2020-11-06,1,43,0,0,0,0,0,1,
1.28101817118e+18,Sunny23952103,2020-07-09,2,73,11,0,0,0,0,1,
1.32493449758e+18,Handyman671,2020-11-07,0,2,0,0,0,0,0,1,
1.29541902007e+18,NaduthodiNoor,2020-08-17,5,45,34,0,0,0,0,1,
1.32493303297e+18,MixI40476595,2020-11-07,0,3,0,0,0,0,0,1,
1.32420648148e+18,Jonatha02191599,2020-11-05,0,7,0,0,0,0,0,1,
1.01066200565e+18,carolinerumpz,2018-06-23,49,114,5637,351,0,0,1,1,
38326078,BlondieHart,2009-05-07,47,261,480,431,0,0,1,0,
22132336,Samprati_vishal,2009-02-27,25,65,14,74,0,0,1,0,
1.31698188845e+18,AbdullahSalar10,2020-10-16,2,6,2,0,0,0,0,1,
2224175174,dnunezperez,2013-12-01,0,127,34,1,0,0,1,1,
1.32493565953e+18,SviatoslavRich1,2020-11-07,0,16,0,0,0,0,0,1,
1.32493167756e+18,BillSesime,2020-11-07,1,110,0,0,0,0,0,1,
79099177,Maureen1025,2009-10-02,18,6,13,0,0,0,0,1,
1.32493474945e+18,Megane21353374,2020-11-07,0,3,0,0,0,0,0,1,
1.32494218393e+18,o7TJU6mx8dEkoDT,2020-11-07,0,1,0,0,0,0,0,1,
1.32092586910e+18,AmitKum54032957,2020-10-27,0,24,0,0,0,0,0,1,
1.32351099444e+18,nanydead,2020-11-03,1,9,0,0,0,0,0,1,
1.24199154839e+18,mianguy31066520,2020-03-23,0,23,1,0,0,0,0,1,
1.32493944601e+18,BrittneyRicks16,2020-11-07,0,10,2,0,0,0,0,1,
1.32100753803e+18,Jehmah2,2020-10-27,0,18,1,0,0,0,0,1,
333722933,macs_miguel,2011-07-12,67,224,1180,2176,0,0,1,0,
1.27002035733e+18,marcefu15574090,2020-06-08,1,73,9,0,0,0,0,1,
1.32493408771e+18,Chrisberrii,2020-11-07,0,20,0,0,0,0,0,1,
1.32493176514e+18,MarechalChantal,2020-11-07,0,8,0,0,0,0,0,1,
611112625,DyarKeith,2012-06-17,1,12,0,0,0,0,0,1,
1.26028518880e+18,tmn_0888,2020-05-12,0,16,0,2,0,0,1,1,
1.31261554152e+18,jivc18,2020-10-04,0,3,8,0,0,0,0,1,
1.11345617346e+18,Kyotsuko1,2019-04-03,0,8,2,0,0,0,0,1,
1.32494772914e+18,MCVS33742348,2020-11-07,0,3,0,0,0,0,0,1,
1.32493475349e+18,KDSingh72328020,2020-11-07,0,21,0,0,0,0,0,1,
1.24716744280e+18,by_misaki,2020-04-06,42,174,5026,578,0,0,1,1,
1.32476397080e+18,alexherring75,2020-11-06,0,49,2,0,0,0,0,1,
4206910529,ohgigglis,2015-11-17,6,183,476,19,0,0,1,1,
1.30885520936e+18,Ingrid70574547,2020-09-23,1,36,0,0,0,0,0,1,
9.85182818116e+17,gracie__myers,2018-04-14,9,59,259,28,0,0,1,1,
1.32148619377e+18,OmbasoRodah,2020-10-28,1,4,0,0,0,0,0,1,
1.32494153633e+18,leee_bay,2020-11-07,1,2,0,0,0,0,0,1,
1.32493806530e+18,cargo_savannah,2020-11-07,0,21,0,0,0,0,0,1,
1.32493511214e+18,wang47364425,2020-11-07,0,9,0,0,0,0,0,1,
1.31389211888e+18,KhushreetSekhon,2020-10-07,0,16,6,0,0,0,0,1,
1.32494066215e+18,chrissy20083182,2020-11-07,0,9,40,0,0,0,0,1,
1.26546953327e+18,duyilin26,2020-05-27,0,4,2,0,0,0,0,1,
1.32492697694e+18,YvonneS20243119,2020-11-07,0,1,0,0,0,0,0,1,
1.32401523519e+18,DaninBen,2020-11-04,0,41,91,0,0,0,0,1,
1.32494192557e+18,Diana71722523,2020-11-07,0,5,0,0,0,0,0,1,
2512616552,m3838tw,2014-05-21,41,84,195,118,0,0,1,1,
1.32467873910e+18,kalilin60196823,2020-11-06,0,25,0,0,0,0,0,1,
1.10432059291e+18,A23E2V0kxMBCZnP,2019-03-09,5,24,365,88,0,0,1,1,
1.32494155604e+18,A19M08,2020-11-07,0,6,0,0,0,0,0,1,
7.95772856743e+17,rebecarrilloc,2016-11-07,26,116,456,191,0,0,1,1,
1.28962346461e+18,HePsychotic,2020-08-01,0,4,2,0,0,0,0,1,
1.32493606853e+18,Merc88915349,2020-11-07,0,6,0,0,0,0,0,1,
1.32494799623e+18,RGerid,2020-11-07,0,5,0,0,0,0,0,1,
1.32494229320e+18,Daniel69472517,2020-11-07,0,2,0,0,0,0,0,1,
1.32492807040e+18,AlvarengaSophie,2020-11-07,0,20,0,0,0,0,0,1,
7.10931717734e+17,4mygreenbiz,2016-03-18,2,7,0,0,0,0,0,1,
1.32494195478e+18,JanaMas90883259,2020-11-07,0,44,0,0,0,0,0,1,
1.32493899055e+18,Debbie59423557,2020-11-07,1,2,0,0,0,0,0,1,
1.32494232933e+18,KatharineWilsin,2020-11-07,0,1,0,0,0,0,0,1,
1.32494565792e+18,serverlow66,2020-11-07,0,22,0,0,0,0,0,1,
1.21364808641e+18,j0hnath0n1,2020-01-05,0,13,1,0,0,0,0,1,
9.24379386820e+17,Parvizakhavan2,2017-10-28,15,75,0,0,0,0,1,1,
1.32493707471e+18,SaraJCarter2,2020-11-07,1,18,9,0,0,0,0,1,
1.04500142325e+18,Mare61350174,2018-09-26,0,6,3,0,0,0,0,1,
1.32493508308e+18,NFonsecs,2020-11-07,0,17,0,0,0,0,0,1,
1.28568889949e+18,olga69402600,2020-07-21,1,26,113,0,0,0,0,1,
1.30661790170e+18,eva_budijanto,2020-09-17,1,35,14,0,0,0,0,1,
1.28206684205e+18,holly71168625,2020-07-11,2,22,27,0,0,0,0,1,
1.15859180610e+18,shhdavis92,2019-08-06,2,2,5,0,0,0,0,1,
1.30862239739e+18,BruhBoi55131270,2020-09-23,0,4,1,0,0,0,0,1,
1.32493285373e+18,Valerie28948705,2020-11-07,0,30,0,0,0,0,0,1,
1952106908,OggOga,2013-10-10,97,1076,9603,1039,0,0,1,1,
1.32454730030e+18,fTWYbjSjfxBHURb,2020-11-06,0,1,0,0,0,0,0,1,
1.32437330931e+18,c81821,2020-11-05,0,3,0,0,0,0,0,1,
1.17217395608e+18,Keila37442751,2019-09-12,0,3,0,0,0,0,0,1,
1.20372973010e+18,lulumar55963455,2019-12-08,0,402,241,62,0,0,1,1,
1260206581,pkorodaj_pfk,2013-03-11,1,32,1,0,0,0,0,1,
1.32493902396e+18,CaoNhtLinh7,2020-11-07,1,50,0,0,0,0,0,1,
3580116921,peggybundyy,2015-09-07,19,127,2473,23,0,0,1,1,
1.32493242128e+18,Yuli63556655,2020-11-07,0,39,1,0,0,0,0,1,
1.32494791334e+18,david51001926,2020-11-07,0,1,0,0,0,0,0,1,
1.32494581962e+18,BereMor53011946,2020-11-07,0,0,0,0,0,0,0,1,
1.32494579246e+18,daringkih,2020-11-07,0,2,0,0,0,0,0,1,
1.32493616029e+18,DrewMysliwiec,2020-11-07,0,1,0,0,0,0,0,1,
1.32494158666e+18,JasmineClowney1,2020-11-07,1,10,0,0,0,0,0,1,
1.32494430799e+18,LafontaineAnne5,2020-11-07,0,5,0,0,0,0,0,1,
1.32494640952e+18,jordanreichert4,2020-11-07,1,20,0,0,0,0,0,1,
1.10915661697e+18,Jenny82085387,2019-03-22,0,16,1,0,0,0,1,1,
1.28100490218e+18,KelladiK,2020-07-08,0,5,0,0,0,0,0,1,
1.32493459609e+18,bartl_birgit,2020-11-07,0,3,0,0,0,0,0,1,
1.32494371287e+18,maurizi90043800,2020-11-07,0,6,0,0,0,0,0,1,
1.32456622022e+18,AshleyMembreno5,2020-11-06,0,5,0,0,0,0,0,1,
1.32494243367e+18,Candice22516185,2020-11-07,0,4,0,0,0,0,0,1,
1.31518600569e+18,VibhorSinghani4,2020-10-11,1,27,0,0,0,0,0,1,
590806838,GrahamJacqui,2012-05-26,1,43,2,0,0,0,0,1,
1.32090542074e+18,VadxnMC,2020-10-27,0,14,0,0,0,0,0,1,
1.30642459669e+18,Francis81421719,2020-09-17,0,4,0,0,0,0,0,1,
1.32443667990e+18,Namibia91609216,2020-11-05,0,1,0,0,0,0,0,1,
1.32494378805e+18,vanempr06,2020-11-07,0,12,0,0,0,0,0,1,
1.28060677483e+18,FedosyukJulia,2020-07-07,0,8,0,0,0,0,0,1,
54957118,zHealthyNumbers,2009-07-08,57,57,1,490,0,0,1,0,
1559463516,Agus_Pallas,2013-07-01,17,76,200,289,0,0,1,0,
1434939672,NicolasTorini,2013-05-17,7,7,0,0,0,0,0,1,
7.65647511546e+17,LuciaJali,2016-08-16,296,577,415,1563,0,0,1,1,
1.32493929995e+18,jenna91801158,2020-11-07,0,24,0,0,0,0,0,1,
1.32466632393e+18,Zweli30618224,2020-11-06,7,139,1,0,0,0,0,1,
1.32417023828e+18,kat75688112,2020-11-05,0,12,3,0,0,0,0,1,
3031893268,cameronpatrici1,2015-02-12,2,24,1,0,0,0,0,1,
1.32493594235e+18,TammyFo84947471,2020-11-07,0,3,0,0,0,0,0,1,
1.32451617859e+18,Neil65768558,2020-11-06,0,3,0,0,0,0,0,1,
1.32493388898e+18,JohnsonTonnicia,2020-11-07,1,133,0,0,0,0,0,1,
1.32422089702e+18,frank26209694,2020-11-05,0,21,2,0,0,0,0,1,
1.32441127341e+18,___araceliiii,2020-11-05,0,3,25,0,0,0,0,1,
2843355857,charmia26,2014-10-25,7,16,3,0,0,0,0,1,
1.29560271643e+18,AbdulMu74690050,2020-08-18,1,38,71,0,0,0,0,1,
1.32191658713e+18,143Pranshul,2020-10-29,0,16,8,0,0,0,0,1,
1.22254829028e+18,PanTrgh,2020-01-29,0,7,4,0,0,0,1,1,
1.32494735322e+18,HrangkimaN,2020-11-07,0,10,1,0,0,0,0,1,
500531160,ekaliani39,2012-02-23,193,357,81,788,18,0,1,0,
1.26667394999e+18,nayifanfengjing,2020-05-30,0,17,0,0,0,0,0,1,
1008116132,VaijulaSaunders,2012-12-13,1,13,0,0,0,0,0,1,
1.32493325570e+18,d_tebayo,2020-11-07,0,115,0,0,0,0,0,1,
1.32493870487e+18,DhruvalAmin3,2020-11-07,0,4,0,0,0,0,0,1,
1.32493270371e+18,craigamayle,2020-11-07,6,35,5,0,0,0,0,1,
1.32494860339e+18,Don74834950,2020-11-07,0,1,0,0,0,0,0,1,
1.32494013193e+18,nulili4,2020-11-07,1,24,1,0,0,0,0,1,
1.32260718271e+18,2c_m3,2020-10-31,1,2,11,48,0,0,1,1,
1.22726919034e+18,fatha781,2020-02-11,90,1202,82,325,0,0,1,1,
1.32474064499e+18,Ina55497935,2020-11-06,1,42,1,0,0,0,0,1,
1.03261683348e+18,MidsummerG,2018-08-23,1,28,4,0,0,0,0,1,
1.27692896222e+18,ali_habiloglu,2020-06-27,1,42,9,0,0,0,0,1,
1.32493424704e+18,Erwin68986506,2020-11-07,0,19,0,0,0,0,0,1,
1.32406448693e+18,Ghazal40864787,2020-11-04,0,15,1,0,0,0,0,1,
1.32473618505e+18,AmCcaRn39pdjCcm,2020-11-06,0,8,0,0,0,0,0,1,
1.32493997132e+18,realericamorris,2020-11-07,2,64,0,0,0,0,0,1,
8.14891909781e+17,GosheKgoshe,2016-12-30,11,59,192,166,0,0,1,1,
432384467,SWaqarA,2011-12-09,441,5000,4986,12902,5,0,1,0,
1.32385455589e+18,Fazi00490602,2020-11-04,3,14,49,0,0,0,0,1,
1.30399330619e+18,Elizabe22225328,2020-09-10,1,18,0,0,0,0,0,1,
1.32494085867e+18,BlakeSprenger2,2020-11-07,0,23,0,0,0,0,0,1,
3099274588,bwallen77,2015-03-20,11,13,0,0,0,0,0,1,
1.32493943463e+18,MartinS10056577,2020-11-07,0,18,0,0,0,0,0,1,
1.32493472835e+18,aniza_tha,2020-11-07,1,61,0,0,0,0,0,1,
1.15749355719e+18,Sebasti50335017,2019-08-03,1,54,1,0,0,0,0,1,
1.32327465494e+18,alipour3638,2020-11-02,1,6,1,0,0,0,0,1,
1.00025267354e+18,vocaloid_8239,2018-05-26,206,1034,79460,31539,3,0,1,1,
1.20814259312e+18,BillCos95097031,2019-12-20,0,14,0,0,0,0,0,1,
1.32493118683e+18,NuriaS47456514,2020-11-07,0,2,0,0,0,0,0,1,
443452527,ichalito,2011-12-22,2,29,2,0,0,0,0,1,
1.32494173181e+18,serverlow55,2020-11-07,0,6,0,0,0,0,0,1,
1.30956268523e+18,OfficialEugene9,2020-09-25,0,29,0,0,0,0,0,1,
1.25646169325e+18,Shinobu71251825,2020-05-02,1,51,5,0,0,0,0,1,
1.32494372661e+18,Jonatha85625470,2020-11-07,0,3,0,0,0,0,1,1,
1.31565912416e+18,Mary_L02,2020-10-12,4,41,1,0,0,0,0,1,
1.32493826755e+18,Felix05172558,2020-11-07,0,2,0,0,0,0,0,1,
1.32493850297e+18,stew75930531,2020-11-07,0,5,0,0,0,0,0,1,
437516149,mwfam,2011-12-15,3,134,16,10,0,0,1,1,
1.32476641666e+18,kay_stanberry,2020-11-06,0,23,0,0,0,0,0,1,
1.28439070133e+18,battams_eva,2020-07-18,0,12,103,0,0,0,0,1,
1.32492921581e+18,juancruzbahiaa,2020-11-07,0,6,0,0,0,0,0,1,
1.32493503543e+18,KLacondraa,2020-11-07,0,7,0,0,0,0,0,1,
1.32381812181e+18,meussdorffer,2020-11-04,0,6,2,0,0,0,0,1,
19624389,funkboss,2009-01-27,73,22,1,37,1,0,1,0,
2581964495,Solosantches,2014-06-04,12,70,3,22,0,0,1,1,
1.32494667729e+18,QiuBingCheng1,2020-11-07,0,4,0,0,0,0,0,1,
7.19692213639e+17,flash_2107,2016-04-12,7,119,8,0,0,0,0,1,
1.32494630028e+18,DevinHammer6,2020-11-07,1,14,0,0,0,0,0,1,
1.32493693555e+18,maestropmp,2020-11-07,1,12,0,0,0,0,0,1,
1.04357118861e+18,seth_karin,2018-09-22,0,15,1,1,0,0,1,1,
1.08348274233e+18,rschindler86,2019-01-10,5,29,5,0,0,0,0,1,
1.32493711594e+18,AHCjf6hEY9Zu7Ht,2020-11-07,0,16,1,0,0,0,0,1,
1.30370411906e+18,Jacob45362925,2020-09-09,0,14,2,0,0,0,1,1,
1.32493465393e+18,Pearl_Hsiau,2020-11-07,0,12,1,0,0,0,0,1,
13448342,SMCunnWrites,2008-02-13,250,837,457,259,2,0,1,0,
75190183,Randall1771,2009-09-18,0,71,49,2,0,0,1,1,
1.20721679107e+18,P17Katy,2019-12-18,0,11,1,0,0,0,0,1,
2276266274,emelanek,2014-01-04,0,34,0,0,3,0,0,1,
1.32493105069e+18,EitelBrian,2020-11-07,0,32,0,0,0,0,0,1,
1.32493467976e+18,Barbara26656965,2020-11-07,0,26,4,0,0,0,0,1,
767087438,scrivmeist,2012-08-19,36,687,1026,67,0,0,1,1,
3115206457,JMozese,2015-03-29,0,38,0,0,0,0,0,1,
1.32493578197e+18,jerra_malone,2020-11-07,18,123,0,0,0,0,0,1,
1.32493652139e+18,RickZhao17,2020-11-07,0,2,3,0,0,0,0,1,
1.32494044757e+18,GauravJ08520262,2020-11-07,0,10,16,0,0,0,0,1,
1.32481931321e+18,SerenaR21164401,2020-11-06,0,6,0,0,0,0,0,1,
4264297119,RonSchindlinger,2015-11-24,2,9,2,0,0,0,0,1,
265265939,ms_stuttgart,2011-03-13,1,16,4,1,0,0,1,1,
2224389194,isnummer14,2013-12-01,1,11,1,0,0,0,0,1,
610247122,AombtyNancy,2012-06-16,1,14,2325,1795,0,0,1,1,
1.32455651912e+18,pingli85079711,2020-11-06,0,13,0,0,0,0,0,1,
1.32494678879e+18,Rick32588133,2020-11-07,0,43,0,0,0,0,0,1,
7.11047179944e+17,ThatMixdGuy,2016-03-19,1937,8,2161,2919,1,0,1,0,
4415539573,tomsharp22,2015-12-01,0,20,0,0,0,0,0,1,
1.31847593237e+18,IfekaA,2020-10-20,1,28,1,0,0,0,0,1,
9.58892965287e+17,swagshot11,2018-02-01,0,39,45,0,0,0,1,1,
54765628,LivingADream13,2009-07-08,133,350,7307,44427,0,0,1,0,
1.32414084259e+18,HalaAbuHassan1,2020-11-05,0,20,1,0,0,0,0,1,
1.32493761533e+18,Alfredo41659732,2020-11-07,0,25,0,0,0,0,0,1,
1.32386892648e+18,marylou27994673,2020-11-04,1,6,0,0,0,0,0,1,
1.24335267822e+18,madeline_quiros,2020-03-27,0,3,0,0,0,0,0,1,
41531241,emvisa,2009-05-21,48,186,22,373,2,0,1,0,
1.23804200537e+18,mislike7,2020-03-12,0,6,3,0,0,0,0,1,
153379857,glamchocolate,2010-06-08,37,302,169,239,0,0,1,0,
1.32493640090e+18,Hannah94611307,2020-11-07,1,42,11,0,0,0,0,1,
1.24484637054e+18,SherlynMj,2020-03-31,1,61,10,0,0,0,0,1,
1.32494648842e+18,sapanac90018388,2020-11-07,0,60,0,0,0,0,0,1,
1.29630624585e+18,PhilDante8,2020-08-20,2,5,4,0,0,0,0,1,
1.32494032444e+18,Annie37393534,2020-11-07,0,1,0,0,0,0,0,1,
