supermarket,week,niveaSales,niveaPrice,niveaRPrice,niveaDisplay,niveaFeature,niveaDisplayFeature,doveSales,dovePrice,doveRPrice,doveDisplay,doveFeature,doveDisplayFeature,axeSales,axePrice,axeRPrice,axeDisplay,axeFeature,axeDisplayFeature,rexonaSales,rexonaPrice,rexonaRPrice,rexonaDisplay,rexonaFeature,rexonaDisplayFeature
AlbertHeijn,"2021, week 033",8.210000000000001,3.361632155907431,3.361632155907431,.39,.76,.37,12.82,2.689235569422777,2.689235569422777,0,0,0,34.12,3.631389214536929,3.633176054261281,.17,0,0,27.56,2.733018867924529,2.733018867924529,0,0,0
AlbertHeijn,"2021, week 034",8.69,3.427272727272728,3.427272727272728,.1,.91,.15,13.52,2.6875,2.69085501858736,0,0,0,36.88,3.642326464208243,3.642326464208243,0,0,0,24.94,2.760024057738573,2.757860876558102,0,0,0
AlbertHeijn,"2021, week 035",10.2,3.289509803921569,3.289509803921569,0,0,0,15.02,2.713382157123835,2.713382157123835,0,0,0,42.18,3.623541963015647,3.624946390278771,.1,0,0,31,2.771096774193548,2.771096774193548,0,0,0
AlbertHeijn,"2021, week 036",11.37,3.367194371152155,3.367194371152155,0,0,0,17.29,2.665413533834587,2.665413533834587,0,0,0,43.02,3.62742910274291,3.629597566682265,0,0,0,32.4,2.754074074074075,2.754074074074075,.12,0,0
AlbertHeijn,"2021, week 037",9.859999999999999,3.38711967545639,3.38711967545639,0,.27,.83,15.03,2.723685961410513,2.723685961410513,0,0,0,39.02,3.631471040492055,3.631471040492055,0,0,0,28.18,2.75500354861604,2.757292041771696,0,0,0
AlbertHeijn,"2021, week 038",8.34,3.390287769784173,3.390287769784173,.31,0,0,14.06,2.762731152204836,2.762731152204836,0,0,0,36.8,3.564402173913044,3.687936622254232,0,0,0,25.71,2.726915597043952,2.726915597043952,0,0,0
AlbertHeijn,"2021, week 039",8.07,3.390954151177199,3.390954151177199,.16,0,0,14.33,2.736985345429169,2.736985345429169,0,0,0,35.21,3.58247656915649,3.69381593306657,0,0,0,41.97,2.171312842506552,2.550810810810805,.09,0,0
AlbertHeijn,"2021, week 040",9.58,3.355845511482255,3.355845511482255,.1,0,0,14.26,2.773211781206171,2.773211781206171,0,0,0,34.8,3.545488505747127,3.676196078431373,0,0,0,57.75,2.160138528138528,2.608685968819597,0,0,0
AlbertHeijn,"2021, week 041",8.75,3.406742857142857,3.412311265969803,.04,0,0,12.49,2.716573258606886,2.716573258606886,0,0,0,36.54,3.531061850027367,3.639812477461235,0,0,0,29.79,2.739207787848272,2.739207787848272,0,0,0
AlbertHeijn,"2021, week 042",9.59,3.363190823774766,3.363190823774766,.07,0,0,14.34,2.75955369595537,2.763069376313946,0,.34,.58,38.04,3.535699263932703,3.535699263932703,0,0,0,25.43,2.730357845064884,2.730357845064884,0,0,0
AlbertHeijn,"2021, week 043",9.859999999999999,3.429310344827586,3.446604938271606,0,0,0,16.67,2.771565686862627,2.780883242589232,.06,0,0,31.78,3.542888609188169,3.548793650793651,0,0,0,25.43,2.739559575304758,2.739559575304758,0,0,0
AlbertHeijn,"2021, week 044",44.86,3.458938921087829,3.575,0,0,0,14.55,2.699175257731959,2.718758716875872,0,0,0,33.58,3.543835616438356,3.543835616438356,0,0,0,24.05,2.734054054054054,2.745489361702128,0,0,0
AlbertHeijn,"2021, week 045",8.68,3.501612903225807,3.501612903225807,0,0,0,14.49,2.730986887508627,2.730986887508627,0,0,0,32.83,3.521839780688395,3.521839780688395,0,0,0,26.88,2.704464285714286,2.704464285714286,.09,0,0
AlbertHeijn,"2021, week 046",7.14,3.510364145658264,3.510364145658264,0,0,0,12.67,2.761089187056037,2.765079365079365,0,0,0,32.13,3.534640522875817,3.534640522875817,0,0,0,21,2.739904761904763,2.739904761904763,.13,0,0
AlbertHeijn,"2021, week 047",9.869999999999999,3.599696048632219,3.599696048632219,0,0,0,11.69,2.854662104362704,2.854662104362704,0,.1,.62,31.22,3.526489429852659,3.526489429852659,0,.31,.66,24.15,2.729192546583851,2.734003421727973,.07,0,0
AlbertHeijn,"2021, week 048",13.51,3.586306439674315,3.586306439674315,0,0,0,14.42,2.761373092926491,2.761373092926491,.65,0,0,35.63,3.524922817850126,3.524922817850126,.58,0,0,25.06,2.682482043096568,2.683233293317327,.07,0,0
AlbertHeijn,"2021, week 049",12.42,3.693800322061191,3.693800322061191,0,0,0,12.27,2.776935615321924,2.776935615321924,.47,0,0,31.28,3.600351662404091,3.600351662404091,.36,0,0,23.03,2.688059053408598,2.688059053408598,0,0,0
AlbertHeijn,"2021, week 050",13.33,3.625956489122281,3.625956489122281,0,0,0,11.66,2.792881646655231,2.792881646655231,0,.37,.43,30.3,3.607392739273928,3.607392739273928,0,.37,.39,24.08,2.719850498338871,2.719850498338871,0,0,0
AlbertHeijn,"2021, week 051",15.43,3.479585223590408,3.479585223590408,.05,0,0,15.42,2.760181582360571,2.765903141361257,.63,0,0,39.31,3.65660137369626,3.65660137369626,.63,0,0,23.94,2.68796992481203,2.68796992481203,0,0,0
AlbertHeijn,"2021, week 052",11.51,3.474196350999131,3.474196350999131,0,0,0,9.49,2.797260273972603,2.797260273972603,.24,0,0,26.38,3.619105382865807,3.619105382865807,.18,0,0,18.56,2.763900862068966,2.763900862068966,0,0,0
AlbertHeijn,"2022, week 001",17.1,3.506198830409357,3.506198830409357,0,0,0,14.37,2.740222686151705,2.743636363636364,.22,0,0,29.6,3.640878378378378,3.640878378378378,.09,0,0,21.98,2.738989990900819,2.738989990900819,0,0,0
AlbertHeijn,"2022, week 002",18.57,3.660581583198708,3.660581583198708,0,0,0,12.34,2.748541329011346,2.752567237163814,.08,0,0,28.62,3.671523410202655,3.671523410202655,.14,0,0,19.89,2.681699346405229,2.681699346405229,0,0,0
AlbertHeijn,"2022, week 003",21.92,3.518658759124087,3.518658759124087,0,0,0,12.7,2.805748031496063,2.805748031496063,.04,0,0,29.09,3.677896184255759,3.677896184255759,.05,0,0,18.49,2.749053542455381,2.751345414607359,0,0,0
AlbertHeijn,"2022, week 004",21.3,3.731549295774648,3.731549295774648,0,0,0,12,2.717,2.717,.07,0,0,35.32,3.652661381653454,3.652661381653454,.04,0,0,16.13,2.734593924364539,2.734593924364539,0,0,0
AlbertHeijn,"2022, week 005",18.56,3.633836206896552,3.633836206896552,.05,0,0,13.12,2.754573170731707,2.754573170731707,.12,0,0,27.36,3.619663742690059,3.619663742690059,0,0,0,14.74,2.936906377204884,2.939400136332652,0,0,0
AlbertHeijn,"2022, week 006",16.97,3.187566293459045,3.355577299412915,0,0,0,12.28,2.753501628664496,2.753501628664496,.12,0,0,29.25,3.652,3.652,0,0,0,12.23,2.969910057236304,2.969910057236304,0,0,0
AlbertHeijn,"2022, week 007",16.05,3.342741433021807,3.35340909090909,0,0,0,13.6,2.757720588235294,2.757720588235294,.04,0,0,27.91,3.668040128986027,3.668040128986027,0,0,0,13.21,3.126495079485238,3.134246575342466,.05,0,0
AlbertHeijn,"2022, week 008",12.56,3.385589171974522,3.582477876106195,0,0,0,14.16,2.743220338983051,2.743220338983051,.04,0,0,32.04,3.711735330836454,3.711735330836454,0,0,0,15.73,3.3,3.3,0,0,0
AlbertHeijn,"2022, week 009",14.15,3.076819787985866,3.266049382716049,0,0,0,12.68,2.905520504731861,2.911708099438653,.11,0,0,28.44,3.668248945147679,3.668939929328622,.08,.32,.61,16.8,3.391607142857143,3.398804542737597,.05,0,0
AlbertHeijn,"2022, week 010",5.06,3.542885375494071,3.542885375494071,0,0,0,13.8,2.908985507246377,2.912152269399707,.05,0,0,29.05,3.69146299483649,3.69146299483649,0,0,0,17.13,3.527378867483947,3.535020600353149,0,0,0
AlbertHeijn,"2022, week 011",7.22,3.545290858725762,3.545290858725762,0,0,0,12.06,2.901824212271973,2.903586321934946,0,0,0,27.24,3.680947136563877,3.680947136563877,.08,0,0,16.24,3.485344827586208,3.501691729323309,0,0,0
AlbertHeijn,"2022, week 012",7.21,3.568238557558946,3.568238557558946,0,0,0,15.13,2.894712491738269,2.894712491738269,0,0,0,31.82,3.678158390949088,3.678158390949088,.08,0,0,16.37,3.593463653023824,3.607178217821782,0,0,0
Carrefour,"2019, week 046",31.25,2.863328,0,0,0,0,9.06,3.888520971302428,3.888520971302428,0,0,0,27.81,4.626896799712334,4.627717391304349,0,0,0,19.25,3.758181818181819,3.758181818181819,0,0,0
Carrefour,"2019, week 047",10.39,4.081424446583252,4.171115745568301,0,0,0,10.27,3.889873417721519,3.889873417721519,0,0,0,29.89,4.612412177985949,4.629808695652175,0,0,0,21.47,3.755286446204006,3.755286446204006,0,0,0
Carrefour,"2019, week 048",9.789999999999999,4.144330949948928,4.155140186915888,0,0,0,10.83,3.887996306555864,3.887996306555864,0,.71,.37,34.46,4.613377829367382,4.622523866348447,0,0,0,22.75,3.760571428571429,3.760571428571429,0,.89,.39
Carrefour,"2019, week 049",10.17,4.145427728613569,4.204226804123712,0,0,0,11.28,3.882712765957448,3.882712765957448,.19,0,0,36.23,4.612255037261938,4.624402050113895,0,0,0,20.75,3.75966265060241,3.75966265060241,.19,0,0
Carrefour,"2019, week 050",9.25,4.185297297297297,4.20076754385965,0,0,0,11.62,3.887693631669536,3.887693631669536,.08,0,0,28.58,4.618684394681596,4.620768954365792,0,0,0,22.11,3.760063319764812,3.760063319764812,.06,0,0
Carrefour,"2019, week 051",11.97,4.18563074352548,4.205494505494506,0,0,0,13.95,3.885089605734767,3.885089605734767,0,0,0,31.53,4.615350459879481,4.619589977220958,0,0,0,26.13,3.760199004975124,3.760199004975124,0,0,0
Carrefour,"2019, week 052",9.94,4.172032193158954,4.185626283367556,0,0,0,11.93,3.883654652137468,3.883654652137468,0,0,0,28.04,4.603780313837375,4.621196261682243,0,0,0,21.48,3.756564245810056,3.756564245810056,0,0,0
Carrefour,"2020, week 001",11.08,4.176895306859206,4.178833490122296,0,0,0,11.41,3.884049079754601,3.884049079754601,0,0,0,26.35,4.616850094876661,4.622722029988466,0,0,0,24.03,3.755555555555556,3.755060034305317,0,0,0
Carrefour,"2020, week 002",9.84,4.189329268292683,4.189329268292683,0,0,0,12.39,3.885310734463277,3.885310734463277,0,0,0,29.4,4.616326530612245,4.61690524880709,0,0,0,25.55,3.759569471624266,3.759874114870181,.35,0,0
Carrefour,"2020, week 003",9.050000000000001,4.191602209944751,4.200778642936597,0,0,0,12.54,3.886523125996811,3.886523125996811,0,0,0,26.7,4.614756554307117,4.615807301467821,0,0,0,22.53,3.757478916999555,3.757478916999555,.29,0,0
Carrefour,"2020, week 004",9.6,4.207395833333334,4.207395833333334,0,0,0,12.16,3.889309210526315,3.889309210526315,0,0,0,29.15,4.613996569468268,4.614231036882394,0,0,0,21.1,3.757061611374407,3.757061611374407,.28,0,0
Carrefour,"2020, week 005",9.949999999999999,4.136482412060301,4.165909090909091,0,0,0,12.52,3.887539936102237,3.887539936102237,0,0,0,29.52,4.615616531165312,4.616371681415929,0,0,0,24.19,3.757585779247623,3.757585779247623,.33,0,0
Carrefour,"2020, week 006",15.01,4.205729513657562,4.21364247311828,0,0,0,16.74,3.88757467144564,3.88757467144564,0,0,0,36.09,4.624023275145469,4.624036850921273,0,0,0,31.4,3.758407643312102,3.758407643312102,.28,0,0
Carrefour,"2020, week 007",11.66,4.095111492281304,4.114574187884108,0,0,0,12.71,3.854996066089693,3.885451638689048,0,0,0,32.23,4.595376977970836,4.595376977970836,0,0,0,20.38,3.757752698724239,3.757752698724239,.31,0,0
Carrefour,"2020, week 008",9.27,4.125782092772385,4.187584650112868,0,0,0,12.37,3.887388843977365,3.887388843977365,0,0,0,29.27,4.595524427741715,4.616793103448276,0,0,0,23.82,3.75919395465995,3.75919395465995,.37,0,0
Carrefour,"2020, week 009",11.42,4.198248686514886,4.204401408450704,0,0,0,12.09,3.889247311827957,3.889247311827957,0,0,0,30.08,4.607480053191489,4.61816967267869,0,0,0,22.49,3.759537572254335,3.759537572254335,.27,0,0
Carrefour,"2020, week 010",9.970000000000001,4.205115346038114,4.205115346038114,0,0,0,10.6,3.884056603773585,3.884056603773585,0,0,0,31.62,4.619481340923467,4.619481340923467,0,0,0,21.54,3.758170844939648,3.755149812734083,.27,0,0
Carrefour,"2020, week 011",10.65,4.212488262910798,4.212488262910798,0,0,0,13.16,3.886170212765958,3.886170212765958,0,0,0,30.87,4.574214447683835,4.5825634352635,0,0,0,22.51,3.756774766770324,3.75659922928709,.29,0,0
Carrefour,"2020, week 012",12.42,4.187842190016104,4.190886899918634,0,0,0,14.53,3.888368891947695,3.888368891947695,0,0,0,32.93,4.617309444275737,4.617309444275737,0,0,0,39.75,3.757408805031447,3.75744680851064,.12,0,0
Carrefour,"2020, week 013",10.3275,4.139796659404502,4.178999999999999,0,0,0,11.4375,3.885508196721311,3.885508196721311,0,0,0,23.7075,4.617652641569124,4.617652641569124,.02,0,0,26.07,3.75638665132336,3.755971223021584,.02,0,0
Carrefour,"2020, week 014",39.299,3.234303671849156,3.190909090909089,0,0,0,7.936500000000001,3.887223587223587,3.887223587223587,0,.6899999999999999,.43,22.5095,4.612879006641641,4.618739105171412,.51,0,0,18.3625,3.757345132743363,3.75734058329214,0,.77,.52
Carrefour,"2020, week 015",6.413,4.198799313893653,4.20148423005566,0,0,0,7.381,3.889344262295082,3.889344262295082,.09,0,0,18.161,4.620472440944883,4.620472440944883,.04,0,0,14.971,3.756245407788391,3.757778702163062,.12,0,0
Carrefour,"2020, week 016",2.4025,4.203017689906348,4.213340807174888,0,0,0,3.42,3.88859649122807,3.88859649122807,.14,0,0,8.2325,4.617704221075008,4.617704221075008,0,0,0,6.5725,3.756599467478129,3.755957108816521,.14,0,0
Carrefour,"2020, week 017",4.419,4.188594704684317,4.1900826446281,0,0,0,6.7995,3.888815354070152,3.888815354070152,.08,0,0,16.4115,4.615409925966549,4.615409925966549,.05,0,0,12.4605,3.756807511737089,3.756147540983607,.08,0,0
Carrefour,"2020, week 018",7.7675,4.190460251046025,4.192085106382979,0,0,0,9.041500000000001,3.88785046728972,3.88785046728972,.05,0,0,24.141,4.62140549273021,4.62140549273021,0,0,0,22.984,3.756617647058824,3.757151162790698,.08,0,0
Carrefour,"2020, week 019",7.5825,4.211177052423344,4.212525252525253,0,0,0,10.185,3.884683357879234,3.887059724349157,.05,0,0,23.19,4.615168175937905,4.615168175937905,0,0,0,46.5825,2.979681210755112,3.683333333333323,.08,0,0
Carrefour,"2020, week 020",7.548,4.223536036036036,4.224631101021567,0,0,0,10.37,3.891475409836066,3.891475409836066,.05,0,0,29.4865,4.592908619198617,4.613548581774292,0,0,0,22.0575,3.743198458574181,3.756385329209015,.08,0,0
Carrefour,"2020, week 021",10.507,4.189150090415914,4.189150090415914,0,0,0,15.276,3.887873134328359,3.887873134328359,.06,0,0,36.043,4.614074855034265,4.614074855034265,0,0,0,27.721,3.756991089787526,3.757018813314037,.09,0,0
Carrefour,"2020, week 022",12.642,4.197286821705426,4.197286821705426,0,0,0,15.2488,3.854884318766067,3.854884318766067,.06,0,0,40.25839999999999,4.61487341772152,4.61487341772152,0,0,0,27.9496,3.757328190743338,3.756751890529348,.06,0,0
Carrefour,"2020, week 023",12.4,4.208225806451613,4.208225806451613,0,0,0,14.35,3.821184668989547,3.849854439592431,0,.9,.11,35.72,4.580207166853304,4.612757320962598,0,.9,.1,22.98,3.753481288076588,3.756896551724139,0,.87,.11
Carrefour,"2020, week 024",12.77,4.214565387627252,4.214565387627252,0,0,0,48.01,2.949843782545304,2.461702127659592,.15,0,0,42.33,4.614646822584455,4.614646822584455,.07,0,0,31.44,3.756520356234097,3.756520356234097,.15,0,0
Carrefour,"2020, week 025",11.64,4.21159793814433,4.21159793814433,0,0,0,15.58,3.841591784338896,3.848523489932886,.21,0,0,45.99,4.616286149162862,4.615325921081316,.07,0,0,29.73,3.757887655566768,3.756341380482829,.21,0,0
Carrefour,"2020, week 026",11.21,4.213113291703835,4.213113291703835,0,0,0,16.01,3.846408494690818,3.845558375634517,.1,0,0,182.76,3.158240315167433,0,.03,0,0,30.39,3.756268509378085,3.755603735823883,.1,0,0
Carrefour,"2020, week 027",11.43,4.197987751531058,4.197987751531058,0,0,0,15.41,3.846852693056456,3.846852693056456,.1,0,0,39.54,4.615756196256955,4.623507853403143,.03,0,0,31.1,3.757459807073956,3.757459807073956,.18,0,0
Carrefour,"2020, week 028",11.16,4.197043010752688,4.227661510464058,0,0,0,16.1,3.84751552795031,3.846441947565542,.08,0,0,38.18,4.606181246726035,4.612243264870632,0,0,0,31.7,3.758517350157728,3.758991436726927,.19,0,0
Carrefour,"2020, week 029",11.2,4.163482142857144,4.199072356215214,0,.8100000000000001,.28,11.45,3.88410480349345,3.882849604221636,0,0,0,34.54,4.531181239143023,4.544301578024547,0,0,0,27.48,3.752401746724892,3.756937799043062,.11,0,0
Carrefour,"2020, week 030",11.79,4.208736217133164,4.208736217133164,.02,0,0,15.26,3.889777195281782,3.889777195281782,.06,0,0,40.79,4.54123559696004,4.54123559696004,0,0,0,32.39,3.758320469280643,3.758544998432111,.11,0,0
Carrefour,"2020, week 031",14.13,4.198089171974522,4.198089171974522,0,0,0,14.36,3.887325905292479,3.887325905292479,.04,0,0,42.04,4.542269267364415,4.542269267364415,.12,0,0,30.75,3.757528455284552,3.757156830779264,.15,0,0
Carrefour,"2020, week 032",14.16,4.188276836158193,4.201140413399858,0,0,0,18.76,3.888912579957356,3.888912579957356,0,0,0,40.83,4.54156257653686,4.54156257653686,.11,0,0,78.89,2.818341995183167,0,.11,0,0
Carrefour,"2020, week 033",11.55,4.214025974025974,4.214025974025974,0,0,0,16.67,3.889082183563287,3.889082183563287,0,0,0,38.98,4.531990764494614,4.531990764494614,.02,0,0,29.65,3.718043844856662,3.755117513267627,.05,0,0
Carrefour,"2020, week 034",11.34,4.20952380952381,4.20952380952381,0,0,0,17.14,3.879521586931155,3.879521586931155,0,0,0,33.8,4.528846153846154,4.528846153846154,.02,0,0,26.74,3.757554225878834,3.757689393939394,.08,0,0
Carrefour,"2020, week 035",33.73,3.162318410910169,0,0,0,0,14.75,3.886779661016949,3.886779661016949,0,0,0,35.85,4.534225941422593,4.534225941422593,.02,0,0,26.62,3.756912096168294,3.754177794734834,.07,0,0
Carrefour,"2020, week 036",14.05,4.161850533807829,4.18122028526149,0,0,0,16.23,3.888786198398028,3.888786198398028,0,0,0,37.04,4.531047516198704,4.531047516198704,0,.86,.2,28.36,3.756981664315937,3.756981664315937,.07,0,0
Carrefour,"2020, week 037",13,4.209,4.211395348837208,0,0,0,17.31,3.886481802426343,3.886481802426343,0,0,0,37.63,4.517698644698378,4.520654230873209,.04,0,0,28.64,3.756110335195531,3.756110335195531,0,0,0
Carrefour,"2020, week 038",10.06,4.208846918489066,4.208846918489066,0,0,0,15.06,3.886188579017264,3.886188579017264,0,0,0,35.95,4.507872044506258,4.517896571760605,.02,0,0,26.67,3.756692913385827,3.756692913385827,0,0,0
Carrefour,"2020, week 039",10.26,4.205360623781677,4.205360623781677,0,0,0,14.59,3.887525702535984,3.887525702535984,0,.79,.21,38.02,4.514439768542872,4.524889624724062,0,0,0,25.85,3.756673114119923,3.756673114119923,0,0,0
Carrefour,"2020, week 040",11.08,4.220306859205777,4.220871143375681,0,0,0,16.22,3.883168927250308,3.890237797246558,0,.83,.23,38.13,4.522213480199317,4.529962141698214,0,0,0,27.49,3.756711531465988,3.756711531465988,0,0,0
Carrefour,"2020, week 041",12.26,4.197960848287114,4.197960848287114,0,0,0,14.47,3.886523842432619,3.886523842432619,0,.9,.1,33.96,4.520906949352179,4.523045023696683,0,0,0,25.2,3.758134920634921,3.758134920634921,0,0,0
Carrefour,"2020, week 042",9.6,4.207395833333334,4.207395833333334,0,0,0,12.34,3.886304700162075,3.886304700162075,.02,0,0,33.41,4.516342412451362,4.516342412451362,0,0,0,25.29,3.756583629893238,3.756583629893238,0,0,0
Carrefour,"2020, week 043",10.48,4.218797709923664,4.218797709923664,0,0,0,12.79,3.886786551993745,3.886786551993745,.03,0,0,32.07,4.52547552229498,4.52547552229498,0,0,0,24.15,3.757349896480332,3.757349896480332,0,0,0
Carrefour,"2020, week 044",10.81,4.200647548566142,4.200647548566142,0,0,0,14.28,3.889075630252101,3.889075630252101,.02,0,0,35.33,4.504189074440985,4.516514024041213,0,0,0,25.61,3.756852791878172,3.756852791878172,0,0,0
Carrefour,"2020, week 045",11.54,4.212045060658579,4.212045060658579,0,0,0,13.49,3.88650852483321,3.88650852483321,0,.6899999999999999,.33,31.41,4.511302133078638,4.52016051364366,0,0,0,25.09,3.757512953367875,3.757512953367875,0,.8100000000000001,.35
Carrefour,"2020, week 046",10.27,4.20253164556962,4.20253164556962,0,0,0,13.49,3.855670867309119,3.887226001511716,.12,0,0,30.34,4.532432432432432,4.532432432432432,.28,.68,.4,22.97,3.756247279059643,3.756247279059643,.01,0,0
Carrefour,"2020, week 047",9.82,4.219042769857434,4.219042769857434,0,0,0,13.62,3.838913362701909,3.886274509803922,.05,0,0,102.47,3.695491363325852,4.249999999999959,.2,0,0,24.37,3.758104226508002,3.758104226508002,.01,0,0
Carrefour,"2020, week 048",9.390000000000001,4.207348242811501,4.207348242811501,0,0,0,14.26,3.856241234221599,3.887937187723056,.03,0,0,35.93,4.151822989145561,4.532302722658052,.04,0,0,25.07,3.757917830075788,3.757917830075788,0,0,0
Carrefour,"2020, week 049",11.56,4.213754325259516,4.216797214969539,0,0,0,12.95,3.878918918918919,3.887888198757764,.04,.15,.58,40.76,4.269013738959765,4.659567198177677,.34,.3,.28,75.47,3.046309791970319,3.757393939393938,0,0,0
Carrefour,"2020, week 050",8.859999999999999,4.221331828442437,4.221331828442437,0,0,0,10.9,3.876146788990826,3.886820276497696,.35,0,0,34.1,3.839384164222874,4.121498661909008,.18,0,0,21.38,3.758325537885875,3.758881578947369,0,0,0
Carrefour,"2020, week 051",10.39,4.206544754571704,4.209883720930232,0,0,0,13.42,3.885469448584203,3.885469448584203,.34,0,0,30.24,3.747817460317461,3.835077288941735,.34,0,0,22.95,3.757821350762528,3.757821350762528,0,0,0
Carrefour,"2020, week 052",10.16,4.203248031496064,4.206640237859267,0,0,0,14.93,3.913931681178835,3.913931681178835,.11,0,0,34.74,3.760046056419114,3.82187635105923,.08,0,0,24.63,3.75696305318717,3.757200976403581,0,0,0
Carrefour,"2020, week 053",7.88,4.220050761421319,4.219974226804124,0,0,0,12.64,3.921598101265823,3.921598101265823,.13,0,0,27.78,3.694096472282217,3.719368421052632,.08,0,0,20.48,3.75654296875,3.757692307692308,0,0,0
Carrefour,"2021, week 001",12.61,4.218556701030927,4.217478052673583,0,0,0,17.09,3.916734932709187,3.916734932709187,.13,0,0,36.81,3.681390926378701,3.688306451612903,.1,0,0,25.7,3.75431906614786,3.754481409001956,0,0,0
Carrefour,"2021, week 002",10.95,4.171872146118722,4.20849609375,0,0,0,14.28,3.913655462184875,3.913655462184875,.03,0,0,38.04,3.691193480546793,3.690863612427594,.02,0,0,23.74,3.759267059814659,3.759771573604062,.22,0,0
Carrefour,"2021, week 003",41.91,3.247363397757099,3.368181818181826,0,0,0,14.11,3.917505315379163,3.917505315379163,.07,0,0,35.06,3.670108385624643,3.670108385624643,.07,0,0,22.95,3.756688453159041,3.757142857142857,0,0,0
Carrefour,"2021, week 004",9.949999999999999,4.195276381909548,4.20248190279214,0,0,0,12.43,3.933467417538214,3.933467417538214,0,0,0,38.31,3.748655703471678,3.748655703471678,0,0,0,22.76,3.758347978910369,3.758347978910369,.58,0,0
Carrefour,"2021, week 005",10.39,3.687295476419634,4.181544256120526,0,0,0,12.79,3.929476153244723,3.929476153244723,.25,0,0,38.14,3.734006292606187,3.734006292606187,.02,0,0,23.41,3.146988466467322,3.663636363636364,.31,0,0
Carrefour,"2021, week 006",9.81,3.216207951070337,4.028251121076233,0,0,0,13.71,3.638293216630197,3.638293216630197,.06,.27,.5600000000000001,36.33,3.740049545829893,3.740049545829893,0,.19,.62,25.73,2.691954916439953,3.389970501474927,.28,0,0
Carrefour,"2021, week 007",9.9,3.386565656565657,3.807555555555557,0,0,0,17.3,2.929132947976879,3.140967741935484,.38,0,0,35.85,3.755676429567643,3.776295666949872,.37,0,0,28.78,2.660979847116053,2.813114754098362,.32,0,0
Carrefour,"2021, week 008",9.880000000000001,3.425,3.72093023255814,0,0,0,19.76,2.698684210526316,2.393261455525607,.19,0,0,38.22,3.768027210884354,3.768194917474456,.25,0,0,27.67,2.844777737621973,3.191742195367572,.23,0,0
Carrefour,"2021, week 009",10.43,3.266826462128476,3.302922755741128,0,0,0,15.99,2.845528455284553,3.014492753623188,.11,0,0,35.33,3.769374469289556,3.792258992805756,.27,.62,.36,25.3,2.864624505928854,2.934653465346535,.23,0,0
Carrefour,"2021, week 010",9.130000000000001,3.34184008762322,3.34184008762322,0,0,0,15.92,2.874371859296483,2.995281782437745,.04,0,0,38.16,3.776677148846961,3.776206715634838,.31,0,0,25.38,2.862253743104807,2.874054054054055,.23,0,0
Carrefour,"2021, week 011",10.3,3.371165048543689,3.371165048543689,0,0,0,18.67,2.816550615961435,2.784471218206158,.1,0,0,36.34,3.797330764997248,3.797623652942802,.13,0,0,28.41,2.813692361844421,2.815666074600356,.27,0,0
Carrefour,"2021, week 012",12.21,3.257985257985258,3.317696867061812,0,0,0,20.13,2.81892697466468,2.821725888324873,.13,0,0,45.35,3.781323042998897,3.781323042998897,.18,0,0,29.39,2.826029261653623,2.826029261653623,.11,0,0
Carrefour,"2021, week 013",10.72,3.339738805970149,3.363472485768501,0,0,0,17.74,2.813246899661781,2.812994350282485,.02,0,0,38.24,3.772855648535565,3.772855648535565,.11,0,0,29.05,2.803614457831325,2.80598111227702,.16,0,0
Carrefour,"2021, week 014",8.51,3.48448883666275,3.48448883666275,0,0,0,18.95,2.815408970976254,2.816206163655685,.03,0,0,41.51,3.789135148157071,3.789135148157071,.08,0,0,86.58,2.787537537537538,0,.31,0,0
Carrefour,"2021, week 015",9.140000000000001,3.434901531728665,3.483940774487472,0,0,0,20.12,2.868787276341948,2.868787276341948,.06,.5,.3,39.71,3.776580206497104,3.776580206497104,.03,0,0,28.18,2.799290276792051,2.799746926970355,.43,0,0
Carrefour,"2021, week 016",9.640000000000001,3.434751037344399,3.434751037344399,0,0,0,21.91,2.897854860794158,2.911090658076392,.16,0,0,40.1,3.785885286783043,3.785885286783043,0,0,0,29.54,2.779553148273527,2.78641008174387,.33,0,0
Carrefour,"2021, week 017",10.85,3.485437788018433,3.485437788018433,0,0,0,21.84,2.897619047619048,2.899954128440367,.03,0,0,46.51,3.772543539023866,3.772543539023866,.01,0,0,29.59,2.782325109834404,2.786847457627119,.17,0,0
Carrefour,"2021, week 018",12.03,3.600665004156276,3.600665004156276,0,0,0,23.19,2.89991375592928,2.89991375592928,.11,0,0,45.39,3.769684952632739,3.769684952632739,.12,0,0,27.39,2.7675428988682,2.7675428988682,.09,.99,.34
Carrefour,"2021, week 019",10.43,3.593384467881112,3.593384467881112,0,0,0,18.12,2.865452538631347,2.865452538631347,.06,0,0,43.02,3.753742445374244,3.753742445374244,.06,0,0,29.11,2.736207488835452,2.736207488835452,.23,0,0
Carrefour,"2021, week 020",10.45,3.496937799043063,3.496937799043063,0,0,0,21.28,2.868186090225564,2.868186090225564,0,0,0,41.35,3.776444981862153,3.776444981862153,.06,0,0,28.88,2.753047091412743,2.753047091412743,.18,0,0
Carrefour,"2021, week 021",16.43,3.567681071211199,3.567681071211199,0,0,0,29.74,2.842602555480834,2.872821100917432,.07,0,0,58.74,3.775400068096697,3.775400068096697,.09,0,0,42.41,2.758476774345674,2.764176100628931,.07,0,0
